0.336448598,0,0.629274966,0.213905418,0.404,0.507462687,0.635294118,0.220764404,0.483833718,0.653880866,0.467692656,0.469620253,0.379432624,0.550056243,0.484235778,0.375868918,0.558638743,0.672790698,0.866727273,0.071428571,0.34965035,0.347826087
0.542056075,0,0.629274966,0.209834012,0.413333333,0.500995025,0.635294118,0.223046207,0.491916859,0.676444043,0.447436913,0.469620253,0.379432624,0.550056243,0.47840987,0.366434955,0.565445026,0.674418605,0.845454545,0.071428571,0.356643357,0.347826087
0.289719626,0,0.629274966,0.208581272,0.421333333,0.491044776,0.638823529,0.22589846,0.495381062,0.69133574,0.414846667,0.469620253,0.376950355,0.542182227,0.476353667,0.356007944,0.572251309,0.676046512,0.824181818,0.071428571,0.363636364,0.347826087
0.280373832,0.142857143,0.629274966,0.206702161,0.457333333,0.478109453,0.647058824,0.22589846,0.503464203,0.708935018,0.3504583,0.469620253,0.375531915,0.550056243,0.476353667,0.352532274,0.579581152,0.67744186,0.803090909,0.071428571,0.370629371,0.347826087
0.23364486,0,0.619699042,0.202630755,0.484,0.454726368,0.647058824,0.22589846,0.508083141,0.753158845,0.334955302,0.469620253,0.375531915,0.550056243,0.47840987,0.357994042,0.586387435,0.679069767,0.781818182,0.071428571,0.377622378,0.391304348
0.168224299,0,0.619699042,0.202630755,0.492,0.437810945,0.647058824,0.22589846,0.516166282,0.768050542,0.248274301,0.469620253,0.375531915,0.553430821,0.481836875,0.364448858,0.594240838,0.680232558,0.766727273,0.071428571,0.384615385,0.391304348
0.130841121,0,0.619699042,0.199185719,0.505333333,0.427860697,0.647058824,0.22589846,0.523094688,0.762184116,0.196559919,0.469620253,0.373404255,0.553430821,0.481836875,0.384309831,0.602094241,0.681395349,0.751454545,0.071428571,0.391608392,0.391304348
0.112149533,0,0.619699042,0.197306608,0.505333333,0.41840796,0.647058824,0.22589846,0.531177829,0.764891697,0.193504583,0.469620253,0.373404255,0.560179978,0.481151474,0.401191658,0.609947644,0.68255814,0.736363636,0.071428571,0.398601399,0.391304348
0.261682243,0,0.615595075,0.192922017,0.505333333,0.41641791,0.647058824,0.22589846,0.534642032,0.775722022,0.170532986,0.469620253,0.373404255,0.563554556,0.473954764,0.407646475,0.617801047,0.68372093,0.721272727,0.071428571,0.405594406,0.391304348
0.448598131,0,0.625170999,0.192922017,0.514666667,0.41641791,0.647058824,0.22589846,0.541570439,0.796480144,0.142582324,0.473417722,0.374468085,0.571428571,0.464701851,0.411122145,0.62565445,0.684883721,0.706,0.071428571,0.412587413,0.391304348
0.775700935,0,0.629274966,0.196367053,0.537333333,0.413432836,0.647058824,0.22589846,0.545034642,0.819494585,0.102636641,0.482278481,0.372340426,0.575928009,0.454420836,0.412611718,0.633507853,0.686046512,0.690909091,0.071428571,0.41958042,0.434782609
0.644859813,0,0.629274966,0.200438459,0.546666667,0.406467662,0.647058824,0.233314318,0.553117783,0.813176895,0.070046396,0.478481013,0.368439716,0.59167604,0.447566827,0.402184707,0.641361257,0.687209302,0.675818182,0.071428571,0.426573427,0.434782609
0.392523364,0.142857143,0.629274966,0.202630755,0.546666667,0.404477612,0.677647059,0.300057045,0.553117783,0.805505415,0.06303044,0.478481013,0.368439716,0.595050619,0.435229609,0.402184707,0.64921466,0.688372093,0.660545455,0.071428571,0.433566434,0.434782609
0.271028037,0,0.629274966,0.202630755,0.546666667,0.401492537,0.709411765,0.36508842,0.561200924,0.787906137,0.055448682,0.478481013,0.367375887,0.595050619,0.419122687,0.390764647,0.657068063,0.689534884,0.645454545,0.071428571,0.440559441,0.434782609
0.280373832,0,0.629274966,0.202630755,0.546666667,0.4,0.749411765,0.422133485,0.565819861,0.790613718,0.069367432,0.478481013,0.365248227,0.583802025,0.400959561,0.380834161,0.664921466,0.690697674,0.630363636,0.071428571,0.447552448,0.434782609
0.261682243,0,0.629274966,0.200438459,0.546666667,0.39800995,0.78,0.448374216,0.565819861,0.809115523,0.07095168,0.482278481,0.365248227,0.583802025,0.389307745,0.372889772,0.672774869,0.691860465,0.615090909,0.071428571,0.454545455,0.434782609
0.271028037,0,0.629274966,0.198246163,0.554666667,0.394527363,0.818823529,0.471192242,0.565819861,0.838898917,0.05126174,0.482278481,0.365248227,0.583802025,0.374571624,0.372889772,0.680628272,0.693023256,0.6,0.071428571,0.461538462,0.47826087
0.214953271,0,0.629274966,0.199498904,0.568,0.383084577,0.842352941,0.482601255,0.56812933,0.853790614,0.038474595,0.482278481,0.365248227,0.583802025,0.365661412,0.370903674,0.686910995,0.693488372,0.587818182,0.071428571,0.468531469,0.47826087
0.140186916,0,0.629274966,0.194174757,0.558666667,0.37960199,0.867058824,0.459783229,0.577367206,0.863267148,0.029421749,0.482278481,0.365248227,0.583802025,0.355380398,0.367428004,0.692670157,0.69372093,0.575818182,0.071428571,0.475524476,0.47826087
0.074766355,0,0.644322845,0.191982462,0.558666667,0.37960199,0.889411765,0.437535653,0.577367206,0.863267148,0.016634605,0.482278481,0.365248227,0.59167604,0.350582591,0.361469712,0.69895288,0.694186047,0.563636364,0.071428571,0.482517483,0.47826087
0.056074766,0.142857143,0.644322845,0.190103351,0.568,0.376616915,0.898823529,0.397604107,0.577367206,0.875,-0.003055336,0.482278481,0.364184397,0.587176603,0.341329678,0.357994042,0.705235602,0.694651163,0.551454545,0.071428571,0.48951049,0.47826087
0.065420561,0,0.644322845,0.18571876,0.577333333,0.358208955,0.885882353,0.350256703,0.577367206,0.877707581,-0.040737807,0.489873418,0.361702128,0.595050619,0.334475668,0.346077458,0.710994764,0.694883721,0.539454545,0.071428571,0.496503497,0.47826087
0.065420561,0,0.644322845,0.181647354,0.586666667,0.348258706,0.870588235,0.326868226,0.577367206,0.88267148,-0.085209913,0.493670886,0.353191489,0.595050619,0.326593557,0.346077458,0.717277487,0.695348837,0.527272727,0.071428571,0.503496503,0.52173913
0.065420561,0,0.644322845,0.176323207,0.572,0.33880597,0.854117647,0.300627496,0.573903002,0.860108303,-0.105578816,0.493670886,0.346099291,0.595050619,0.315284441,0.338133069,0.72408377,0.696046512,0.509090909,0.071428571,0.51048951,0.52173913
0.523364486,0,0.644322845,0.172251801,0.572,0.331840796,0.845882353,0.281802624,0.565819861,0.863267148,-0.09652597,0.493670886,0.335460993,0.595050619,0.303975326,0.331181728,0.731413613,0.696976744,0.490909091,0.071428571,0.517482517,0.52173913
0.560747664,0,0.644322845,0.214218603,0.586666667,0.331840796,0.845882353,0.279520821,0.565819861,0.856949458,-0.106031459,0.493670886,0.330851064,0.595050619,0.317340644,0.326216485,0.738219895,0.697674419,0.472727273,0.071428571,0.524475524,0.52173913
0.299065421,0,0.644322845,0.201378014,0.596,0.331840796,0.862352941,0.321163719,0.573903002,0.865974729,-0.11802648,0.493670886,0.323758865,0.606299213,0.349554489,0.316782522,0.745026178,0.698372093,0.454545455,0.071428571,0.531468531,0.52173913
0.317757009,0,0.648426813,0.203257125,0.613333333,0.328358209,0.901176471,0.353679407,0.565819861,0.877707581,-0.119158085,0.493670886,0.314539007,0.622047244,0.360520905,0.299404171,0.752356021,0.699302326,0.436363636,0.071428571,0.538461538,0.52173913
0.23364486,0,0.658002736,0.207641716,0.613333333,0.331840796,0.932941176,0.372504278,0.565819861,0.877707581,-0.119158085,0.506329114,0.306028369,0.635545557,0.3574366,0.303376365,0.759162304,0.7,0.418181818,0.071428571,0.545454545,0.565217391
0.242990654,0.142857143,0.662106703,0.18571876,0.625333333,0.321890547,0.955294118,0.378208785,0.565819861,0.870487365,-0.119158085,0.506329114,0.30141844,0.643419573,0.352981494,0.308341609,0.768062827,0.7,0.403090909,0.095,0.552447552,0.565217391
0.186915888,0,0.671682627,0.179455058,0.625333333,0.311940299,0.971764706,0.374786081,0.565819861,0.855595668,-0.119158085,0.506329114,0.294326241,0.659167604,0.350582591,0.301390268,0.776439791,0.7,0.387818182,0.119285714,0.559440559,0.565217391
0.08411215,0,0.671682627,0.16911995,0.625333333,0.300497512,0.991764706,0.357672561,0.573903002,0.843411552,-0.117008034,0.506329114,0.291843972,0.66591676,0.344756683,0.294935452,0.785340314,0.7,0.372727273,0.142857143,0.566433566,0.565217391
0.08411215,0,0.671682627,0.160977137,0.634666667,0.297014925,1,0.33884769,0.565819861,0.855595668,-0.119158085,0.506329114,0.284751773,0.672665917,0.337902673,0.287984111,0.795811518,0.7,0.357636364,0.166428571,0.573426573,0.565217391
0.074766355,0,0.675786594,0.153460695,0.644,0.282089552,0.984705882,0.309754706,0.565819861,0.858303249,-0.119158085,0.506329114,0.280141844,0.683914511,0.329677862,0.275074479,0.80104712,0.7,0.342363636,0.190714286,0.58041958,0.565217391
0.08411215,0,0.683994528,0.147196993,0.656,0.271641791,0.968235294,0.279520821,0.565819861,0.855144404,-0.119158085,0.506329114,0.275177305,0.691788526,0.325222755,0.271598808,0.811518325,0.7,0.327272727,0.214285714,0.587412587,0.608695652
0.093457944,0,0.683994528,0.139993736,0.657333333,0.260199005,0.941176471,0.260125499,0.577367206,0.847924188,-0.119158085,0.515189873,0.275177305,0.699662542,0.319739548,0.268123138,0.811518325,0.700697674,0.315090909,0.237857143,0.594405594,0.608695652
0.08411215,0,0.683994528,0.134356405,0.666666667,0.253731343,0.932941176,0.241300627,0.577367206,0.860108303,-0.119158085,0.520253165,0.271631206,0.707536558,0.312885538,0.262164846,0.811518325,0.701627907,0.303090909,0.262142857,0.601398601,0.608695652
0.065420561,0,0.693570451,0.130284998,0.676,0.247263682,0.917647059,0.228180262,0.577367206,0.86868231,-0.119158085,0.520253165,0.267021277,0.710911136,0.303975326,0.262164846,0.811518325,0.702325581,0.290909091,0.285714286,0.608391608,0.608695652
0.074766355,0.142857143,0.697674419,0.129345443,0.68,0.237313433,0.909411765,0.216771249,0.577367206,0.871841155,-0.119158085,0.520253165,0.260638298,0.718785152,0.299177519,0.260178749,0.811518325,0.703023256,0.278727273,0.309285714,0.615384615,0.608695652
0.074766355,0,0.697674419,0.125274037,0.68,0.230348259,0.901176471,0.204791786,0.577367206,0.865974729,-0.119158085,0.520253165,0.253900709,0.718785152,0.296778615,0.263654419,0.811518325,0.703953488,0.266727273,0.333571429,0.622377622,0.608695652
0.065420561,0,0.697674419,0.123081741,0.68,0.223880597,0.890588235,0.193382772,0.577367206,0.860108303,-0.119158085,0.520253165,0.25141844,0.718785152,0.294722413,0.256703078,0.811518325,0.704651163,0.254545455,0.357142857,0.629370629,0.652173913
0.074766355,0,0.697674419,0.131537739,0.68,0.2039801,0.857647059,0.157444381,0.577367206,0.863267148,-0.119158085,0.524050633,0.24822695,0.718785152,0.290952707,0.256703078,0.811518325,0.705813953,0.263636364,0.369285714,0.636363636,0.652173913
0.074766355,0,0.697674419,0.114625744,0.666666667,0.191044776,0.834117647,0.131203651,0.577367206,0.864620939,-0.119158085,0.532911392,0.245744681,0.718785152,0.288896504,0.256703078,0.816753927,0.706976744,0.272727273,0.380714286,0.643356643,0.652173913
0.224299065,0,0.697674419,0.114625744,0.666666667,0.194029851,0.827058824,0.112378779,0.577367206,0.864620939,-0.119158085,0.532911392,0.243617021,0.718785152,0.286840302,0.253227408,0.816753927,0.708139535,0.281818182,0.392857143,0.65034965,0.652173913
0.355140187,0,0.697674419,0.119010335,0.666666667,0.204477612,0.82,0.096976612,0.577367206,0.853790614,-0.119158085,0.532911392,0.241134752,0.718785152,0.284441398,0.256703078,0.816753927,0.709302326,0.290909091,0.405,0.657342657,0.652173913
0.168224299,0.142857143,0.697674419,0.125274037,0.666666667,0.223880597,0.811764706,0.100969766,0.585450346,0.853790614,-0.119158085,0.532911392,0.242198582,0.728908886,0.284441398,0.253227408,0.821989529,0.710465116,0.3,0.416428571,0.664335664,0.652173913
0.08411215,0,0.697674419,0.13592233,0.666666667,0.250248756,0.8,0.098687963,0.585450346,0.843411552,-0.117234356,0.532911392,0.244680851,0.728908886,0.284441398,0.251737835,0.821989529,0.711627907,0.309090909,0.428571429,0.671328671,0.695652174
0.252336449,0,0.697674419,0.144065142,0.657333333,0.267164179,0.791764706,0.098687963,0.577367206,0.834386282,-0.109086794,0.54556962,0.24822695,0.728908886,0.284441398,0.245283019,0.821989529,0.712093023,0.315090909,0.428571429,0.678321678,0.695652174
0.514018692,0,0.697674419,0.176323207,0.666666667,0.297014925,0.783529412,0.100969766,0.58891455,0.832581227,-0.096865452,0.536708861,0.24822695,0.728908886,0.284441398,0.238828203,0.816753927,0.712325581,0.321272727,0.428571429,0.685314685,0.695652174
0.551401869,0,0.697674419,0.237081115,0.657333333,0.33681592,0.768235294,0.108385625,0.58891455,0.82400722,-0.091660066,0.541772152,0.253900709,0.728908886,0.284441398,0.238828203,0.816753927,0.712790698,0.327272727,0.428571429,0.692307692,0.695652174
0.261682243,0.142857143,0.703146375,0.355151895,0.653333333,0.462686567,0.771764706,0.123787792,0.58891455,0.811823105,-0.084530949,0.532911392,0.253900709,0.728908886,0.2854695,0.238828203,0.816753927,0.713255814,0.333272727,0.428571429,0.699300699,0.695652174
0.074766355,0,0.712722298,0.415283433,0.653333333,0.572636816,0.756470588,0.157444381,0.58891455,0.802797834,-0.077628154,0.541772152,0.257446809,0.728908886,0.287868403,0.235352532,0.811518325,0.713488372,0.339454545,0.428571429,0.706293706,0.695652174
0.336448598,0,0.716826265,0.373629815,0.638666667,0.595522388,0.752941176,0.18254421,0.58891455,0.799638989,-0.072422768,0.537974684,0.259574468,0.728908886,0.287868403,0.231876862,0.811518325,0.713953488,0.345454545,0.428571429,0.713286713,0.739130435
0.61682243,0,0.726402189,0.355151895,0.638666667,0.590049751,0.752941176,0.186537365,0.595842956,0.796931408,-0.076270227,0.54556962,0.262411348,0.728908886,0.287868403,0.227408143,0.806282723,0.71627907,0.354545455,0.428571429,0.72027972,0.739130435
0.205607477,0,0.716826265,0.328844347,0.638666667,0.564179104,0.771764706,0.243011979,0.599307159,0.799638989,-0.09245219,0.54556962,0.264893617,0.728908886,0.290952707,0.233862959,0.795811518,0.718604651,0.363636364,0.428571429,0.727272727,0.739130435
0.140186916,0,0.716826265,0.314124648,0.625333333,0.53880597,0.803529412,0.300057045,0.599307159,0.793772563,-0.094036438,0.54556962,0.267021277,0.728908886,0.288896504,0.233862959,0.790575916,0.720930233,0.372727273,0.428571429,0.734265734,0.739130435
0.074766355,0,0.712722298,0.304102725,0.625333333,0.525870647,0.837647059,0.317170565,0.592378753,0.790613718,-0.103768247,0.54556962,0.269148936,0.728908886,0.286840302,0.233862959,0.783769634,0.723255814,0.381818182,0.428571429,0.741258741,0.739130435
0.056074766,0,0.712722298,0.295333542,0.613333333,0.518905473,0.837647059,0.298345693,0.595842956,0.787454874,-0.096978613,0.54556962,0.269148936,0.728908886,0.282042495,0.228401192,0.776439791,0.725581395,0.390909091,0.428571429,0.748251748,0.739130435
0.056074766,0.142857143,0.712722298,0.28906984,0.613333333,0.515920398,0.830588235,0.279520821,0.58891455,0.780685921,-0.101052393,0.54556962,0.270212766,0.728908886,0.276216587,0.225422046,0.769633508,0.727906977,0.4,0.428571429,0.755244755,0.782608696
0.056074766,0,0.712722298,0.283119324,0.6,0.509452736,0.823529412,0.268111808,0.58891455,0.778429603,-0.099128664,0.54556962,0.272695035,0.728908886,0.27176148,0.225422046,0.768586387,0.729534884,0.4,0.428571429,0.762237762,0.782608696
0.056074766,0,0.703146375,0.280927028,0.6,0.505970149,0.823529412,0.26069595,0.58891455,0.778429603,-0.103768247,0.54556962,0.272695035,0.728908886,0.270733379,0.225422046,0.768062827,0.730930233,0.4,0.428571429,0.769230769,0.782608696
0.056074766,0,0.697674419,0.276542437,0.586666667,0.5039801,0.823529412,0.252709641,0.58891455,0.777075812,-0.093244314,0.54556962,0.275177305,0.728908886,0.268334476,0.223932473,0.767015707,0.73255814,0.4,0.428571429,0.776223776,0.782608696
0.056074766,0,0.697674419,0.27247103,0.577333333,0.500995025,0.815294118,0.249286937,0.58891455,0.774368231,-0.090981102,0.54556962,0.276595745,0.718785152,0.265935572,0.223932473,0.765968586,0.734186047,0.4,0.428571429,0.783216783,0.782608696
0.056074766,0,0.697674419,0.267460069,0.572,0.500995025,0.808235294,0.241300627,0.58891455,0.766696751,-0.080004526,0.54556962,0.276595745,0.718785152,0.263536669,0.221946375,0.765445026,0.735581395,0.4,0.428571429,0.79020979,0.782608696
0.056074766,0,0.697674419,0.263075478,0.562666667,0.5039801,0.8,0.233884769,0.580831409,0.751805054,-0.068688469,0.54556962,0.277659574,0.718785152,0.263536669,0.221946375,0.764397906,0.737209302,0.4,0.428571429,0.797202797,0.826086957
0.065420561,0,0.697674419,0.259004071,0.554666667,0.502487562,0.787058824,0.22589846,0.585450346,0.738267148,-0.051601222,0.54556962,0.280141844,0.718785152,0.263536669,0.218470705,0.761780105,0.739069767,0.4,0.428571429,0.804195804,0.826086957
0.046728972,0,0.697674419,0.256811776,0.546666667,0.499502488,0.787058824,0.222475756,0.577367206,0.744133574,-0.052506507,0.54556962,0.280141844,0.715410574,0.262508568,0.218470705,0.759162304,0.741162791,0.4,0.428571429,0.811188811,0.826086957
0.037383178,0.142857143,0.683994528,0.249608519,0.542666667,0.505970149,0.775294118,0.215059897,0.577367206,0.775722022,-0.075930746,0.54556962,0.282624113,0.713160855,0.260452365,0.218470705,0.756544503,0.743023256,0.4,0.428571429,0.818181818,0.826086957
